folder,coef_min,method,baseline,metric,direction,n,mean_treat,std_treat,median_treat,mean_base,std_base,median_base,mean_diff,wilcoxon_p,wilcoxon_sig,ttest_p,ttest_sig
p_10000_20260615-165451,0.0,Enhanced Corr,Original,MACC,higher_is_better,10,95.0,7.0710678118654755,100.0,97.0,4.83045891539648,100.0,-2.0,0.765625,ns,0.5554454421055853,ns
p_10000_20260615-165451,0.0,Enhanced Corr,Original,MFPR,lower_is_better,10,7.25,6.917168656482378,9.999999999999998,32.777777777,10.267345389308137,35.0,-25.527777777,0.001953125,**,0.00019881293453350544,***
p_10000_20260615-165451,0.0,Enhanced Corr,Original,Time,lower_is_better,10,208.46300000000002,84.44458999183364,239.42000000000002,6049.270999999999,1.2049200065657648,6048.780000000001,-5840.807999999999,0.001953125,**,4.518849133840388e-18,***
p_10000_20260615-165451,0.0,Enhanced Eigen,Original,MACC,higher_is_better,10,100.0,0.0,100.0,97.0,4.83045891539648,100.0,3.0,0.25,ns,0.08112618884584057,ns
p_10000_20260615-165451,0.0,Enhanced Eigen,Original,MFPR,lower_is_better,10,9.0,5.676462121975467,9.999999999999998,32.777777777,10.267345389308137,35.0,-23.777777777,0.001953125,**,0.000119804525144339,***
p_10000_20260615-165451,0.0,Enhanced Eigen,Original,Time,lower_is_better,10,183.86099999999996,36.8801498701462,173.20999999999998,6049.270999999999,1.2049200065657648,6048.780000000001,-5865.410000000001,0.001953125,**,2.1383431920907613e-21,***
